ipaddress,assignment_id,experiment_id,visibility,hit_id,worker_id,NumAns,TimeStarted,AnswerChosen,AnswerOrder,end_time,status,QNum,survey_code,Score,nb,all_nb,all_nt,nt,TimeInArray_0,TimeOutArray_0,TimeInArray_1,TimeOutArray_1,TimeInArray_2,TimeOutArray_2,TimeInArray_3,TimeOutArray_3,TimeInArray_4,TimeOurArray_4,TimeInArray_5,TimeOutArray_5,TimeInArray_6,TimeOutArray_6,TimeInArray_7,TimeOutArray_7,survey_codes,TimeInArray8,TimeOutArray8,TimeOutArray4,TimeOutArray_4,RandQ,Guess,GuessAnswers,
,94948,,,,,2,20190830015446,,,,,7,6697059,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,94949,,,,,2,20190830015450,,,,,8,6697059,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,
,94950,,,,,2,20190830015454,,,,,9,6697059,,,,,,,,,,,,,,,,,,,,,,,,,,,10,750,1,
,94951,,,,,2,20190830015507,,,,,10,6697059,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,
,94952,,,,,,,,,20190830015512,submitted,,6697059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.51.195.109,94953,,random,,,,,,,,,,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94954,,random,,,,,,,,,,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94955,,,,,2,20190830015008,,,,,1,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,
,94956,,,,,2,20190830015229,,,,,2,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,5,8,1,
,94957,,,,,2,20190830015238,,,,,3,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,6,200,1,
,94958,,,,,2,20190830015255,,,,,4,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,8,250,1,
,94959,,,,,2,20190830015306,,,,,5,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,1,
,94960,,,,,2,20190830015430,,,,,6,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,3,36,1,
,94961,,,,,2,20190830015437,,,,,7,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,7,300,1,
,94962,,,,,2,20190830015448,,,,,8,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,10,500,1,
,94963,,,,,2,20190830015455,,,,,9,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,1,25,1,
,94964,,,,,2,20190830015509,,,,,10,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,9,800,1,
,94965,,,,,,,,,20190830015618,submitted,,4022475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32.208.134.41,94966,,random,,,,,,,,,,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94967,,random,,,,,,,,,,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94968,,,,,2,20190830015023,,,,,1,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,8,229,1,
,94969,,,,,2,20190830015041,,,,,2,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,7,100,1,
,94970,,,,,2,20190830015051,,,,,3,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,10,110,1,
,94971,,,,,2,20190830015101,,,,,4,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,6,211,1,
,94972,,,,,2,20190830015128,,,,,5,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.8,1,
,94973,,,,,2,20190830015142,,,,,6,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,9,779,1,
,94974,,,,,2,20190830015506,,,,,7,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.4,1,
,94975,,,,,2,20190830015519,,,,,8,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.1,1,
,94976,,,,,2,20190830015600,,,,,9,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,5,31,1,
,94977,,,,,2,20190830015617,,,,,10,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.75,1,
,94978,,,,,,,,,20190830015626,submitted,,2135366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74.130.20.236,94979,,random,,,,,,,,,,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94980,,random,,,,,,,,,,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94981,,,,,2,20190830015706,,,,,1,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,8,400,1,
,94982,,,,,2,20190830015727,,,,,2,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,10,130,1,
,94983,,,,,2,20190830015743,,,,,3,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,9,800,1,
,94984,,,,,2,20190830015757,,,,,4,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50,1,
,94985,,,,,2,20190830015816,,,,,5,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4.5,1,
,94986,,,,,2,20190830015838,,,,,6,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,6,130,1,
,94987,,,,,2,20190830015852,,,,,7,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.8,1,
,94988,,,,,2,20190830015902,,,,,8,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,7,90,1,
,94989,,,,,2,20190830015913,,,,,9,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,
,94990,,,,,2,20190830015932,,,,,10,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.6,1,
,94991,,,,,,,,,20190830015941,submitted,,6094222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122.174.192.108,94992,,random,,,,,,,,,,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94993,,random,,,,,,,,,,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,94994,,,,,2,20190830015918,,,,,1,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,
,94995,,,,,2,20190830015928,,,,,2,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,7,200,1,
,94996,,,,,2,20190830015937,,,,,3,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,94997,,,,,2,20190830015946,,,,,4,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,6,149,1,
,94998,,,,,2,20190830015953,,,,,5,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,
,94999,,,,,2,20190830020002,,,,,6,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,9,300,1,
,95000,,,,,2,20190830020010,,,,,7,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,10,200,1,
,95001,,,,,2,20190830020018,,,,,8,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,
,95002,,,,,2,20190830020025,,,,,9,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50,1,
,95003,,,,,2,20190830020033,,,,,10,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,8,100,1,
,95004,,,,,,,,,20190830020040,submitted,,2406221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106.197.167.25,95005,,random,,,,,,,,,,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95006,,random,,,,,,,,,,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95007,,,,,2,20190830020008,,,,,1,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,6,700,1,
,95008,,,,,2,20190830020025,,,,,2,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,8,500,1,
,95009,,,,,2,20190830020030,,,,,3,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,
,95010,,,,,2,20190830020119,,,,,4,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,7,400,1,
,95011,,,,,2,20190830020136,,,,,5,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,95012,,,,,2,20190830020140,,,,,6,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2000,1,
,95013,,,,,2,20190830020145,,,,,7,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,
,95014,,,,,2,20190830020150,,,,,8,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,5,1,1,
,95015,,,,,2,20190830020157,,,,,9,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,10,500,1,
,95016,,,,,2,20190830020204,,,,,10,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,
,95017,,,,,,,,,20190830020211,submitted,,1861863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.245.3.163,95018,,random,,,,,,,,,,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95019,,random,,,,,,,,,,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95020,,,,,2,20190830020244,,,,,1,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.39,1,
,95021,,,,,2,20190830020403,,,,,2,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,10,412,1,
,95022,,,,,2,20190830020428,,,,,3,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,5,41,1,
,95023,,,,,2,20190830020616,,,,,4,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.35,1,
,95024,,,,,2,20190830020629,,,,,5,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.65,1,
,95025,,,,,2,20190830020642,,,,,6,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,6,503,1,
,95026,,,,,2,20190830020659,,,,,7,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,8,487,1,
,95027,,,,,2,20190830020711,,,,,8,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,7,225,1,
,95028,,,,,2,20190830020721,,,,,9,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.35,1,
,95029,,,,,2,20190830020729,,,,,10,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,9,755,1,
,95030,,,,,,,,,20190830020737,submitted,,581362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171.49.201.163,95031,,random,,,,,,,,,,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95032,,random,,,,,,,,,,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95033,,,,,2,20190830020545,,,,,1,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,7,150,1,
,95034,,,,,2,20190830020553,,,,,2,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,8,250,1,
,95035,,,,,2,20190830020608,,,,,3,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5.3,1,
,95036,,,,,2,20190830020634,,,,,4,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,6,100,1,
,95037,,,,,2,20190830020640,,,,,5,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,9,500,1,
,95038,,,,,2,20190830020645,,,,,6,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,10,110,1,
,95039,,,,,2,20190830020702,,,,,7,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,3,5.2,1,
,95040,,,,,2,20190830020728,,,,,8,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.1,1,
,95041,,,,,2,20190830020735,,,,,9,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5.1,1,
,95042,,,,,2,20190830020751,,,,,10,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,5,40,1,
,95043,,,,,,,,,20190830020840,submitted,,1145476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76.202.214.186,95044,,random,,,,,,,,,,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95045,,random,,,,,,,,,,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95046,,,,,2,20190830015217,,,,,1,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,
,95047,,,,,2,20190830015237,,,,,2,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.5,1,
,95048,,,,,2,20190830015302,,,,,3,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,5,46,1,
,95049,,,,,2,20190830015500,,,,,4,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,1,
,95050,,,,,2,20190830015520,,,,,5,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,7,338,1,
,95051,,,,,2,20190830020147,,,,,6,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,6,566,1,
,95052,,,,,2,20190830020812,,,,,7,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5,1,
,95053,,,,,2,20190830020834,,,,,8,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,8,552,1,
,95054,,,,,2,20190830020936,,,,,9,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,9,902,1,
,95055,,,,,2,20190830020956,,,,,10,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,10,216,1,
,95056,,,,,,,,,20190830021003,submitted,,2236488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67.206.200.134,95057,,random,,,,,,,,,,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95058,,random,,,,,,,,,,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95059,,,,,2,20190830015539,,,,,1,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3,1,
,95060,,,,,2,20190830020506,,,,,2,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,7,90,1,
,95061,,,,,2,20190830020739,,,,,3,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,5,37,1,
,95062,,,,,2,20190830020921,,,,,4,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.5,1,
,95063,,,,,2,20190830020939,,,,,5,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,8,320,1,
,95064,,,,,2,20190830021009,,,,,6,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1100,1,
,95065,,,,,2,20190830021016,,,,,7,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,6,410,1,
,95066,,,,,2,20190830021050,,,,,8,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.5,1,
,95067,,,,,2,20190830021122,,,,,9,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.2,1,
,95068,,,,,2,20190830021142,,,,,10,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,10,250,1,
,95069,,,,,,,,,20190830021203,submitted,,794673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142.196.134.138,95070,,random,,,,,,,,,,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95071,,random,,,,,,,,,,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95072,,,,,2,20190830021206,,,,,1,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,10,235,1,
,95073,,,,,2,20190830021216,,,,,2,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,6,187,1,
,95074,,,,,2,20190830021227,,,,,3,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1.9,1,
,95075,,,,,2,20190830021253,,,,,4,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.7,1,
,95076,,,,,2,20190830021307,,,,,5,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,8,345,1,
,95077,,,,,2,20190830021319,,,,,6,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.4,1,
,95078,,,,,2,20190830021335,,,,,7,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,5,36,1,
,95079,,,,,2,20190830021512,,,,,8,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,7,114,1,
,95080,,,,,2,20190830021525,,,,,9,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.5,1,
,95081,,,,,2,20190830021533,,,,,10,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,9,437,1,
,95082,,,,,,,,,20190830021541,submitted,,2785532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207.255.249.44,95083,,random,,,,,,,,,,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95084,,random,,,,,,,,,,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95085,,,,,2,20190830015706,,,,,1,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.5,1,
,95086,,,,,2,20190830021155,,,,,2,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,
,95087,,,,,2,20190830021304,,,,,3,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,7,180,1,
,95088,,,,,2,20190830021347,,,,,4,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2.5,1,
,95089,,,,,2,20190830021448,,,,,5,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,10,250,1,
,95090,,,,,2,20190830021523,,,,,6,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1400,1,
,95091,,,,,2,20190830021554,,,,,7,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,5,43,1,
,95092,,,,,2,20190830021811,,,,,8,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,8,270,1,
,95093,,,,,2,20190830021834,,,,,9,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.25,1,
,95094,,,,,2,20190830021900,,,,,10,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,6,195,1,
,95095,,,,,,,,,20190830021924,submitted,,9007404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.51.210.212,95096,,random,,,,,,,,,,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95097,,random,,,,,,,,,,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95098,,,,,2,20190830031749,,,,,1,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,7,200,1,
,95099,,,,,2,20190830031821,,,,,2,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,5,20,1,
,95100,,,,,2,20190830031844,,,,,3,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,4,150,1,
,95101,,,,,2,20190830032005,,,,,4,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,3,200,1,
,95102,,,,,2,20190830032016,,,,,5,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,2,180,1,
,95103,,,,,2,20190830032028,,,,,6,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,6,450,1,
,95104,,,,,2,20190830032035,,,,,7,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1050,1,
,95105,,,,,2,20190830032042,,,,,8,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,1,180,1,
,95106,,,,,2,20190830032052,,,,,9,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1000,1,
,95107,,,,,2,20190830032100,,,,,10,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,10,800,1,
,95108,,,,,,,,,20190830032108,submitted,,1650325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.88.71.9,95109,,random,,,,,,,,,,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95110,,random,,,,,,,,,,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95111,,,,,2,20190831005332,,,,,1,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,6,325,1,
,95112,,,,,2,20190831005345,,,,,2,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,9,674,1,
,95113,,,,,2,20190831005351,,,,,3,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1123,1,
,95114,,,,,2,20190831005358,,,,,4,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.2,1,
,95115,,,,,2,20190831005411,,,,,5,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,
,95116,,,,,2,20190831005418,,,,,6,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,1,
,95117,,,,,2,20190831005443,,,,,7,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.75,1,
,95118,,,,,2,20190831005448,,,,,8,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,8,225,1,
,95119,,,,,2,20190831005454,,,,,9,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.5,1,
,95120,,,,,2,20190831005500,,,,,10,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,7,667,1,
,95121,,,,,,,,,20190831005508,submitted,,6060555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.84.236.184,95122,,random,,,,,,,,,,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95123,,random,,,,,,,,,,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95124,,,,,2,20190831005403,,,,,1,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,5,23,1,
,95125,,,,,2,20190831005414,,,,,2,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.75,1,
,95126,,,,,2,20190831005426,,,,,3,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,10,76,1,
,95127,,,,,2,20190831005431,,,,,4,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,6,129,1,
,95128,,,,,2,20190831005438,,,,,5,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,8,230,1,
,95129,,,,,2,20190831005444,,,,,6,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.45,1,
,95130,,,,,2,20190831005449,,,,,7,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,9,345,1,
,95131,,,,,2,20190831005454,,,,,8,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.84,1,
,95132,,,,,2,20190831005500,,,,,9,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,7,75,1,
,95133,,,,,2,20190831005506,,,,,10,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.79,1,
,95134,,,,,,,,,20190831005523,submitted,,385063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.78.186.96,95135,,random,,,,,,,,,,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95136,,random,,,,,,,,,,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95137,,,,,2,20190831005405,,,,,1,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,8,100,1,
,95138,,,,,2,20190831005417,,,,,2,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,5,45,1,
,95139,,,,,2,20190831005432,,,,,3,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,9,200,1,
,95140,,,,,2,20190831005439,,,,,4,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,1,5,1,
,95141,,,,,2,20190831005453,,,,,5,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,1,
,95142,,,,,2,20190831005458,,,,,6,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,10,50,1,
,95143,,,,,2,20190831005507,,,,,7,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1.5,1,
,95144,,,,,2,20190831005515,,,,,8,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,6,125,1,
,95145,,,,,2,20190831005523,,,,,9,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,7,90,1,
,95146,,,,,2,20190831005529,,,,,10,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,
,95147,,,,,,,,,20190831005536,submitted,,5860681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.14.119.73,95148,,random,,,,,,,,,,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95149,,random,,,,,,,,,,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95150,,,,,2,20190831005409,,,,,1,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18,1,
,95151,,,,,2,20190831005433,,,,,2,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,6,128,1,
,95152,,,,,2,20190831005441,,,,,3,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0.2,1,
,95153,,,,,2,20190831005451,,,,,4,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,9,2568,1,
,95154,,,,,2,20190831005458,,,,,5,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,10,192,1,
,95155,,,,,2,20190831005506,,,,,6,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0.1,1,
,95156,,,,,2,20190831005511,,,,,7,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,8,287,1,
,95157,,,,,2,20190831005519,,,,,8,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.02,1,
,95158,,,,,2,20190831005527,,,,,9,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,7,186,1,
,95159,,,,,2,20190831005533,,,,,10,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0.1,1,
,95160,,,,,,,,,20190831005539,submitted,,8297084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.101.75.133,95161,,random,,,,,,,,,,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95162,,random,,,,,,,,,,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95163,,,,,2,20190831005417,,,,,1,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,7,30000,1,
,95164,,,,,2,20190831005430,,,,,2,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,1,
,95165,,,,,2,20190831005439,,,,,3,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,5,222,1,
,95166,,,,,2,20190831005447,,,,,4,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,9,50000,1,
,95167,,,,,2,20190831005459,,,,,5,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5,1,
,95168,,,,,2,20190831005508,,,,,6,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,6,555,1,
,95169,,,,,2,20190831005515,,,,,7,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,8,66666,1,
,95170,,,,,2,20190831005520,,,,,8,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,3,11,1,
,95171,,,,,2,20190831005526,,,,,9,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,10,333333,1,
,95172,,,,,2,20190831005533,,,,,10,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,1,7,1,
,95173,,,,,,,,,20190831005542,submitted,,8144336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174.68.136.37,95174,,random,,,,,,,,,,8888972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95175,,random,,,,,,,,,,8888972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,95176,,,,,2,20190831005413,,,,,1,8888972,,,,,,,,,,,,,,,,,,,,,,,,,,,10,155,1,
,95177,,,,,2,20190831005425,,,,,2,8888972,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2.5,1,
,95178,,,,,2,20190831005442,,,,,3,8888972,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.4,1,
,95179,,,,,2,20190831005449,,,,,4,8888972,,,,,,,,,,,,,,,,,,,,,,,,,,,5,70,1,
,95180,,,,,2,20190831005459,,,,,5,8888972,,,,,,,,,,,,,,,,,,,,,,,,,,,8,250,1,
,95181,,,,,2,20190831005510,,,,,6,8888972,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,1,
,95182,,,,,2,20190831005515,,,,,7,8888972,,,,,,,,,,,,,,,,,,,,,,,,,,,7,120,1,
